안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1269,일반국도,42호,중부대로,2,1,6,,,경기도 여주시 세종대왕면 왕대리 967-3,37.29893269,127.6144849,2,226,,서행표지,3,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
126,일반국도,3호,경충대로,1,1,5,,,경기도 여주시 가남읍 신해리 618,37.21805852,127.5324249,4,425,,거리표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1268,일반국도,42호,중부대로,2,1,6,,,경기도 여주시 세종대왕면 왕대리 967-3,37.29893269,127.6144849,1,322,,횡단보도표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1267,일반국도,42호,중부대로,2,1,6,,,경기도 여주시 세종대왕면 왕대리 967-1,37.29863345,127.6141741,3,313,70,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1266,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 왕대리 966-6,37.29867801,127.6136936,2,224,50,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1265,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 왕대리 1041-10,37.29842379,127.6137333,1,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1264,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 왕대리 983-4,37.29762404,127.6106602,3,313,70,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1263,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 왕대리 1050,37.29749771,127.6104426,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1262,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 왕대리 산 127-32,37.29748582,127.606951,2,224,70,최고속도제한표지,2,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1261,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 왕대리 987-8,37.29773936,127.6047667,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1260,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 887-21,37.29770043,127.603038,2,224,70,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1259,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-174,37.29805711,127.5992447,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
125,일반국도,3호,경충대로,1,1,5,,,경기도 여주시 가남읍 신해리 618,37.21805852,127.5324249,2,224,60,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1258,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-174,37.29805711,127.5992447,4,407,70,신호등화상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1257,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-174,37.29805711,127.5992447,3,307,70,좌회전표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1256,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-218,37.29785059,127.5989176,3,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1255,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-218,37.29785059,127.5989176,3,308,,직진및우회전표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1254,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 번도리 918-16,37.29831927,127.5979016,3,313,,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1253,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-181,37.29840086,127.5971695,4,414,,차량한정표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1252,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-181,37.29840086,127.5971695,4,407,,신호등화상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1251,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-181,37.29840086,127.5971695,3,307,,좌회전표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1250,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-181,37.29840086,127.5971695,4,414,,차량한정표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1249,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-181,37.29840086,127.5971695,3,322,,횡단보도표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
124,일반국도,3호,경충대로,1,1,4,,,경기도 여주시 가남읍 신해리 618-5,37.21778793,127.5324613,4,411,,노면상태표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1248,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 918-181,37.29840086,127.5971695,3,311,,유턴표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1247,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 918-24,37.29865243,127.5965631,1,322,,횡단보도표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1246,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 산 30-39,37.29913683,127.5954159,1,104,,ㅏ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1245,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 10-13,37.29891712,127.5949712,4,415,,통행주의표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1244,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 157-3,37.29860933,127.5906681,2,228,,양보표지,3,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1243,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 168-2,37.29859637,127.5893689,2,213,70,우회전금지표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1242,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 신지리 22-21,37.2985691,127.5869826,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1241,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 신지리 22-22,37.29864439,127.5866131,4,407,70,신호등화상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1240,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 신지리 22-22,37.29864439,127.5866131,3,307,70,좌회전표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1239,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-16,37.29862721,127.5862858,4,414,,차량한정표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
123,일반국도,3호,경충대로,1,1,4,,,경기도 여주시 가남읍 신해리 618-5,37.21778793,127.5324613,1,126,,미끄러운도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1238,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-16,37.29862721,127.5862858,4,403,,구역표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1237,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-16,37.29862721,127.5862858,2,211,,진입금지표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1236,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-16,37.29862721,127.5862858,2,205,,이륜자동차및원동기장치자전거통행금지표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1235,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-16,37.29862721,127.5862858,3,301,,자동차전용도로표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1234,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-17,37.29858162,127.5857601,1,322,70,횡단보도표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1233,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 신지리 252-15,37.29878411,127.5854076,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1232,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 256-9,37.29879634,127.5832459,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1231,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 256-5,37.29887722,127.582437,2,228,,양보표지,3,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1230,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 256-12,37.29880421,127.5824768,2,228,,양보표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1229,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 256-12,37.29880421,127.5824768,1,119,,우측차로없어짐표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
122,일반국도,3호,경충대로,1,1,4,,,경기도 여주시 가남읍 신해리 718-2,37.21793794,127.5328641,2,224,60,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1228,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 454-1,37.29933918,127.5801654,3,313,,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1227,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 번도리 452-1,37.29966349,127.5790071,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1226,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 번도리 452-1,37.29966349,127.5790071,3,308,,직진및우회전표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1225,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 845-1,37.30097189,127.5706059,1,111,,우로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1224,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 860-38,37.30057777,127.569463,2,224,70,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1223,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 860-33,37.30042904,127.568850,4,410,,기상상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1222,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 860-33,37.30042904,127.568850,2,226,,서행표지,3,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1221,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 860-33,37.30042904,127.568850,1,140,,위험표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1220,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 번도리 861-34,37.29966151,127.5662393,3,313,,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1219,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 번도리 861-41,37.29946148,127.5654615,4,410,,기상상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
121,일반국도,3호,경충대로,1,1,5,,,경기도 여주시 가남읍 신해리 617-3,37.21634956,127.5335387,2,224,60,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1218,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 1111-155,37.29910399,127.5637158,1,104,,ㅏ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1217,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 1110-3,37.29918819,127.561910,4,410,,기상상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1216,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 신지리 1110-3,37.29918819,127.561910,1,140,,위험표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1215,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 용은리 5-40,37.29914144,127.5599219,4,410,,기상상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1214,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 용은리 5-40,37.29914144,127.5599219,1,140,,위험표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1213,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 5-35,37.29916467,127.5590397,4,411,,노면상태표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1212,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 5-31,37.29916218,127.5582604,4,410,,기상상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1211,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 5-31,37.29916218,127.5582604,2,226,,서행표지,3,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1210,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 5-31,37.29916218,127.5582604,1,140,,위험표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1209,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 10-31,37.29896689,127.5570581,3,313,,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
120,일반국도,3호,경충대로,1,1,6,,,경기도 여주시 가남읍 신해리 617-3,37.21634956,127.5335387,3,313,,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1208,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 10-32,37.29894061,127.5567854,4,427,,해제표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1207,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 10-32,37.29894061,127.5567854,3,313,70,우측면통행표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1206,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 용은리 10-33,37.29882702,127.5564881,4,410,70,기상상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1205,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 용은리 10-33,37.29882702,127.5564881,3,311,70,유턴표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1204,일반국도,42호,중부대로,2,2,4,,,경기도 여주시 세종대왕면 용은리 10-33,37.29882702,127.5564881,2,224,70,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1203,일반국도,42호,중부대로,2,2,5,,,경기도 여주시 세종대왕면 용은리 10-33,37.29882702,127.5564881,2,224,70,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1202,일반국도,42호,중부대로,2,1,5,,,경기도 여주시 세종대왕면 용은리 16-4,37.29863685,127.5558469,3,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
1201,일반국도,42호,중부대로,2,1,4,,,경기도 여주시 세종대왕면 용은리 20-4,37.29839425,127.5544592,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
